dataset,column,family,dtype,full_non_null_count,full_missing_count,full_missing_pct,sample_unique_count,sample_unique_pct,sample_non_null_examples,sample_min,sample_max,sample_mean,sample_std,sample_top_values,is_protected,remove_reason
drive_raw,LTE - SecondaryCell 1 - SCell1_MCS_CW1,LTE,float64,277,32197,99.147,277,100.0,"['10.949418184949296', '17.426691596417445', '20.8986257082473', '21.90886663723611', '24.978923689629745']",0.5574879024397612,30.624368888077864,16.288088127945056,5.840035283517101,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Modulation_CW1,LTE,object,277,32197,99.147,4,1.444,"['16QAM', '64QAM', '64QAM', '64QAM', '64QAM']",,,,,"{'64QAM': 193, '16QAM': 59, 'QPSK': 24, '256QAM': 1}",True,
drive_raw,LTE - SecondaryCell 1 - SCell1_RxAntNum,LTE,float64,299,32175,99.079,299,100.0,"['2.0340275030548445', '1.997231865089341', '3.955458064395999', '4.009306822627204', '3.9654689883126686']",0.9239154207373765,4.133744074430011,3.560713386564836,0.8632735918990271,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_SpatialRank,LTE,float64,299,32175,99.079,299,100.0,"['0.9850261638459473', '0.9851428103126356', '1.0043553244106782', '0.9747085636013715', '1.0060177930448668']",0.9289463351926835,2.055834164086641,1.5017983586501218,0.5038567832375576,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_TxAntNum,LTE,float64,299,32175,99.079,299,100.0,"['1.9766338966074837', '1.981145813114054', '1.9970119700341893', '1.9965451517200938', '2.0143397499865303']",1.9052184206656764,4.043864843909245,2.155392107358283,0.5309917063524308,,True,
drive_raw,Extra_KPIs.LTE Handover Interruption Time,Extra_KPIs,float64,371,32103,98.858,371,100.0,"['77.03817690447315', '54.2351385524689', '196.57943227272', '39.49727138843048', '85.85615391766036']",-2.087915393950757,233.81557998099507,55.99096495356731,36.51735433956095,,True,
drive_raw,Extra_KPIs.ERRC Connection Setup Time,Extra_KPIs,float64,380,32094,98.83,380,100.0,"['128.9801315392246', '10.965401059952598', '2.247174815723527', '101.10719802075182', '-1.3728753409485295']",-3.8193822606441206,144.58308141882566,18.67326114075574,30.435482317005015,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_1024QAMUsage,LTE,float64,452,32022,98.608,452,100.0,"['9.733898638469032e-10', '-6.035211925012293e-10', '-1.1478349317995725e-10', '-7.657887783984467e-10', '7.284475996557333e-10']",-2.4915245180606014e-09,2.972982125032692e-09,1.1435025731822796e-11,9.654241036967484e-10,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_16QAMUsage,LTE,float64,452,32022,98.608,452,100.0,"['-1.6515035739567578', '44.064011104586534', '0.4453569901081043', '97.7756291317266', '1.5258095911235654']",-3.825063997833059,101.66349116818155,26.75632457746979,28.92251781730345,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_256QAMUsage,LTE,float64,452,32022,98.608,452,100.0,"['0.07578595485371924', '-0.3362394327311578', '0.11688234318477826', '0.14533838642120828', '0.36554040679792027']",-0.6924292998214416,99.6571645208287,0.5212662649054259,5.829289886139623,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_64QAMUsage,LTE,float64,452,32022,98.608,452,100.0,"['-1.1368594121360736', '6.956573599681364', '-0.6706872755918051', '1.1783802254125326', '0.4163618475150839']",-4.853162736748877,103.56346074331704,32.62427869592192,35.11892348802354,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_BLER,LTE,float64,452,32022,98.608,452,100.0,"['0.7909462541428705', '49.958856451140754', '-2.760927088816403', '99.11181288354257', '1.838828120856221']",-3.8517326718126434,102.58869962708593,12.002452611391229,28.10545445764149,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_LayerNum,LTE,float64,452,32022,98.608,452,100.0,"['1.0313502782479134', '1.0346094390553349', '0.9911403375788409', '2.0004079821519825', '0.9588847878772415']",0.9071119973886607,4.040065445224677,1.5122136433246491,0.6786208042717864,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_MCS_CW0,LTE,float64,452,32022,98.608,452,100.0,"['6.786301526223323', '9.761820920586228', '3.993126049047707', '15.232368216770327', '1.4422879209535837']",-0.11184298272266338,30.16689514904522,12.025550405889156,6.564968884589087,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Modulation_CW0,LTE,object,452,32022,98.608,4,0.885,"['QPSK', '16QAM', 'QPSK', '16QAM', 'QPSK']",,,,,"{'16QAM': 216, '64QAM': 172, 'QPSK': 62, '256QAM': 2}",True,
drive_raw,LTE - SecondaryCell 1 - SCell1_QPSKUsage,LTE,float64,452,32022,98.608,452,100.0,"['98.65313617010402', '44.09314330607409', '98.92298176549896', '-3.8484143600875944', '100.76312012229468']",-4.425032427867134,105.90597461265683,40.24928756280574,37.14307043702864,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_ResourceBlockNum,LTE,float64,452,32022,98.608,452,100.0,"['93.96438476800402', '30.844525376970697', '76.9477384385832', '45.39091137701467', '56.620323734822726']",-1.9415771542054712,100.15956099719766,35.833135904264566,36.667502503943155,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Throughput,LTE,float64,452,32022,98.608,452,100.0,"['-0.07411357208174968', '0.7110809042923117', '-0.25421110797966207', '-0.6892740613116382', '-1.1400502493894447']",-2.0923215705036524,70.05657241292347,8.642628981004966,14.986949429503134,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_ThroughputStream0,LTE,float64,452,32022,98.608,452,100.0,"['-0.3728899510939697', '-0.26567234484539615', '-0.11231008369201251', '0.458593007301332', '0.1334570135508246']",-1.0347239364377927,35.24926161492344,4.437161638140953,7.635987781436027,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_ThroughputStream1,LTE,float64,452,32022,98.608,452,100.0,"['0.9027139222843118', '0.20612526265025738', '-0.29164903980485274', '-0.1492078226199172', '0.4322906518279368']",-1.1833272278241624,34.89864707157057,4.129621523395301,7.350624113275958,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_ThroughputStreamAll,LTE,float64,452,32022,98.608,452,100.0,"['0.20218476457608642', '0.8971156201428417', '0.08081299396393979', '-0.1525032185955758', '1.8061717154144867']",-3.2183863119067238,70.83640998367034,8.603062273466229,14.92110897815801,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Rank1Usage,LTE,float64,470,32004,98.553,470,100.0,"['98.9529988152397', '100.51809867868336', '100.74926119727834', '93.3509027784822', '100.41511966674004']",-4.316554153097764,104.40946737794262,56.72428240975118,42.22618677247063,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Rank2Usage,LTE,float64,470,32004,98.553,470,100.0,"['2.475520128779181', '1.506111967863134', '2.4841404107325147', '7.696609422516059', '-1.9713362446044151']",-5.429197545100912,105.08120181815315,43.12145660999626,42.33757684903785,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Rank3Usage,LTE,float64,470,32004,98.553,470,100.0,"['-0.007061441925034315', '0.0022398015435806133', '0.016206267292747607', '-0.0031913660244565147', '0.018920874074679336']",-0.07363476138846385,9.99824408128135,0.021343166234372202,0.46177052965436716,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Rank4Usage,LTE,float64,470,32004,98.553,470,100.0,"['0.00020744532957548705', '0.007604863488128901', '0.007379251569253035', '0.03826266848724731', '-0.03560041289293369']",-0.06781210375463233,10.001116622462662,0.021742731891369684,0.4618561179670034,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_CQI_CW1,LTE,float64,638,31836,98.035,638,100.0,"['13.865515907699356', '13.004073438662328', '13.955320352791052', '13.89811053351954', '6.850219108823138']",1.8920486308326252,15.45436687479253,9.521320928532615,2.8693538311889237,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_BandWidth_UL,LTE,float64,807,31667,97.515,807,100.0,"['19.999999999314138', '20.00000000004564', '20.000000000457703', '20.000000000371454', '20.000000001126242']",19.999999996967237,20.00000000359079,19.999999999997094,9.590321327064108e-10,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_CQI,LTE,float64,1164,31310,96.416,1164,100.0,"['13.116304591176643', '12.902305439806504', '12.88869416530409', '12.03561977946097', '10.80851930896984']",0.726084928525206,15.33955247583346,9.616037911765892,3.069112903335959,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_CQI_CW0,LTE,float64,1164,31310,96.416,1164,100.0,"['12.884106187106871', '13.050092972825576', '12.883073086936953', '12.250719233672232', '10.87878172637659']",0.7992116328321459,15.37886010194371,10.049531178215444,3.1851445831620353,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_TransMode,LTE,object,1176,31298,96.379,3,0.255,"['TM3-OL SM', 'TM3-OL SM', 'TM3-OL SM', 'TM3-OL SM', 'TM3-OL SM']",,,,,"{'TM4-CL SM': 739, 'TM7-SISO P7': 367, 'TM3-OL SM': 70}",True,
drive_raw,LTE - Serving - R15_Support,LTE,float64,1286,31188,96.04,1286,100.0,"['1.000000000705537', '1.0000000002667002', '1.0000000016296073', '1.0000000004510987', '1.0000000007434422']",0.9999999967483555,1.0000000035252044,1.000000000028868,9.828183729254155e-10,,True,
drive_raw,LTE - SecondaryCell 1 Radio - SCell1_RSRP,LTE,float64,1595,30879,95.088,1595,100.0,"['-82.9618400094709', '-83.9103965182344', '-80.70105867317659', '-81.73726479898654', '-85.21113951865549']",-120.01559849757543,-62.669684772891806,-94.64089176853338,9.510633319037161,,True,
drive_raw,LTE - SecondaryCell 1 Radio - SCell1_RSRQ,LTE,float64,1595,30879,95.088,1595,100.0,"['-7.128798641377354', '-7.853276550329687', '-6.8754604454179296', '-6.570157059964723', '-8.378137966870534']",-28.58858350329545,-5.206935834762522,-10.59534680940155,3.5104904172450078,,True,
drive_raw,LTE - SecondaryCell 1 Radio - SCell1_RSSI,LTE,float64,1595,30879,95.088,1595,100.0,"['-55.03471414012413', '-55.42268882043331', '-53.09441163671334', '-54.89644368792906', '-56.97285920196949']",-85.49989146873739,-29.73674035920409,-63.769799579908565,8.91039953828678,,True,
drive_raw,LTE - SecondaryCell 1 Radio - SCell1_SINR,LTE,float64,1595,30879,95.088,1595,100.0,"['18.282832865242685', '18.40908701270584', '18.378558998366948', '18.129332175599014', '12.30779419658867']",-11.135710617759983,30.351165847276384,10.246230732946772,7.010597123247793,,True,
drive_raw,LTE - SecondaryCell 1 Radio - SCell1_Frame_Timing_0,LTE,float64,1603,30871,95.064,1603,100.0,"['183640.36663493776', '187982.86240159525', '180183.8479722911', '175696.85030793617', '187575.21823074346']",2103.3569284948608,314739.764055518,147217.15157569645,87307.17061564188,,True,
drive_raw,LTE - SecondaryCell 1 Radio - SCell1_Frame_Timing_1,LTE,float64,1603,30871,95.064,1603,100.0,"['189602.91145701348', '180913.93352750107', '184497.474829302', '190836.84884978738', '179040.2079924568']",-1762.7481099732468,314894.64244290686,147104.11024335344,87325.96799960735,,True,
drive_raw,LTE - SecondaryCell 1 Radio - SCell1_eNBTxDifference,LTE,float64,2441,30033,92.483,2441,100.0,"['5.285423165852533', '3.7295685876431897', '4.718381617151093', '4.104065236698796', '1.178345834224668']",-0.23590747548389418,16.70170855226266,3.793972243225962,3.213701275929363,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_Band,LTE,float64,3488,28986,89.259,3488,100.0,"['1.3248504357258544', '1.8214718281950533', '1.747536694228059', '-0.04728194495985649', '0.29762072776297555']",-1.8603320852247522,44.07095199184558,23.27578354207761,19.04465044941479,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_BandWidth_DL,LTE,float64,3488,28986,89.259,3488,100.0,"['9.867967009141442', '9.818525279251723', '9.845833745872083', '9.935730096635579', '9.702742221264096']",9.44750189883834,20.574620352532246,18.412913821877996,3.6593072903654065,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_EARFCN_DL,LTE,float64,3488,28986,89.259,3488,100.0,"['-93.72500485434938', '-844.1097181351076', '195.37392555551216', '650.6057229624736', '1068.8237241354423']",-2454.9861441173766,44799.31366960954,22048.70146081214,19696.070517470187,,True,
drive_raw,LTE - SecondaryCell 1 - SCell1_PCI,LTE,float64,3488,28986,89.259,3488,100.0,"['352.88571867157077', '345.5113255610105', '354.15803195621476', '351.4031866715311', '336.99046761691']",-8.087796771255482,503.55522345820714,241.41289240914483,114.93316773540639,,True,
drive_raw,Extra_KPIs.UMTS Handover Interruption Time,Extra_KPIs,float64,3748,28726,88.458,3748,100.0,"['0.5107558629039036', '0.6762622953640698', '-0.22401094436856972', '-4.031505279872872', '-1.9276248872515382']",-11.272412994627086,611.3625586618008,19.89003212708778,68.42883890457288,,True,
drive_raw,LTE - PrimaryCell - PCell_CQI_CW1,LTE,float64,3801,28673,88.295,3801,100.0,"['6.012194489492021', '9.123252466857803', '8.137405494440522', '8.321452719312722', '5.992362558543054']",1.766339709206574,15.465101278984607,8.971082904605424,3.217361632730155,,True,
drive_raw,LTE - PrimaryCell - PCell_MCS_CW1,LTE,float64,4053,28421,87.519,4053,100.0,"['18.465374124163738', '19.91423378076263', '14.16567285088577', '18.211023083557016', '20.138658040323588']",-0.7534166821615291,31.618147896345572,12.232899906357433,7.600747575951814,,True,
drive_raw,LTE - PrimaryCell - PCell_Modulation_CW1,LTE,object,4053,28421,87.519,4,0.099,"['16QAM', '64QAM', '16QAM', '16QAM', '64QAM']",,,,,"{'64QAM': 1469, '16QAM': 1333, 'QPSK': 1165, '256QAM': 86}",True,
drive_raw,LTE.RACH.RACH_Latency,LTE,float64,4126,28348,87.294,4126,100.0,"['-17.846228359018387', '7.132427618206006', '26.451409086731893', '19.326227753364194', '2.6114394632491633']",-117.54930421238775,9345.546043031383,52.82756746576333,576.4811339142042,,True,
drive_raw,LTE.RACH.RACH_Result,LTE,object,4132,28342,87.276,5,0.121,"['Failure at MSG2', 'Success', 'Failure at MSG2', 'Failure at MSG2', 'Failure at MSG2']",,,,,"{'Success': 3994, 'Failure at MSG2': 128, 'Timeout at MSG4': 6, 'Resolution not pass': 3, 'Aborted': 1}",True,
drive_raw,LTE.RACH.RACH_Reason,LTE,object,4138,28336,87.257,5,0.121,"['Connection Request', 'Handover', 'Connection Request', 'Connection Request', 'Connection Request']",,,,,"{'Connection Request': 2130, 'Handover': 1938, 'Radio link Failure': 58, 'UL Data arrival': 10, 'DL Data arrival': 2}",True,
drive_raw,LTE - PrimaryCell - PCell_Rank1Usage,LTE,float64,5308,27166,83.655,5308,100.0,"['102.10515368558367', '99.19244121099884', '61.767199380973274', '76.13010695520748', '56.162388861807486']",-5.802748655563381,106.5429657763762,78.37857897729072,36.09523360259854,,True,
drive_raw,LTE - PrimaryCell - PCell_Rank2Usage,LTE,float64,5308,27166,83.655,5308,100.0,"['-1.956273306754303', '0.2769736169340422', '36.70470111567636', '21.49013724427286', '46.151273310264465']",-6.926418418776846,106.55808825765634,21.627640066647825,36.1800429269752,,True,
drive_raw,LTE - PrimaryCell - PCell_Rank3Usage,LTE,float64,5308,27166,83.655,5308,100.0,"['0.00522936670894088', '-0.011603208520722094', '0.004322224657315702', '0.008574591941905123', '-0.007692848519504096']",-0.019292677468946678,4.999727053144596,0.003284308589348646,0.11038883048990449,,True,
drive_raw,LTE - PrimaryCell - PCell_Rank4Usage,LTE,float64,5308,27166,83.655,5308,100.0,"['0.00692093765460602', '0.0023374011437610103', '-0.006617477653796703', '0.001649795904562262', '0.006340234191698087']",-0.016211958315901907,4.998303147315536,0.002324072396250762,0.10294748174908427,,True,
drive_raw,LTE - PrimaryCell - PCell_RxAntNum,LTE,float64,5308,27166,83.655,5308,100.0,"['1.9390036181550683', '2.0996882523587517', '3.977652670760425', '2.012999045015093', '1.903168075502663']",0.845509266553786,4.153044153171779,2.655824174862504,1.0995409387847093,,True,
drive_raw,LTE - PrimaryCell - PCell_SpatialRank,LTE,float64,5308,27166,83.655,5308,100.0,"['0.9865517249845358', '1.0689288683191875', '1.968630687365614', '1.9944738868314293', '0.9972591505995813']",0.9236819864471382,2.0575843297685674,1.2193890478119955,0.4142122748815683,,True,
drive_raw,LTE - PrimaryCell - PCell_TxAntNum,LTE,float64,5308,27166,83.655,5308,100.0,"['1.9333495054523484', '1.954651839314172', '2.0135678249189657', '2.002261235428719', '1.9944185666543777']",1.8885749508844611,4.098155579599964,2.225052149594942,0.6348912013818654,,True,
drive_raw,LTE.LTE_Data_KPI.Agg_Throughput_UL,LTE,float64,5518,26956,83.008,5518,100.0,"['0.41728620803033645', '0.4723242547371798', '1.2913046645933328', '1.7935450733162657', '1.0825062008638349']",-0.20088042706798526,19.6409963328776,0.5194249672588789,1.3664121508853848,,True,
